pk_cid,pk_partition,short_term_deposit,loans,mortgage,funds,securities,long_term_deposit,em_account_pp,credit_card,payroll,pension_plan,payroll_account,emc_account,debit_card,em_account_p,em_acount,num_products_contracts,p_cuenta_bancaria,cuentas_sum,p_inversion,inversion_sum,p_financiacion,financiacion_sum,profit_cuentas,profit_inversion,profit_financiacion,country_id,gender,mes_partition,mes_nombre_partition,grupo_edad,median_salary,region_code,entry_date,entry_channel,active_customer,segment,categoria_antiguedad,sale_credit_card,sale_short_term_deposit,sale_loans,sale_mortgage,sale_funds,sale_securities,sale_long_term_deposit,sale_em_account_pp,sale_payroll,sale_pension_plan,sale_payroll_account,sale_emc_account,sale_debit_card,sale_em_account_p,sale_em_acount,probability,cluster_5
1006393,2019-05-28,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos jóvenes,123749.1,Madrid,2015-02-27,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.9558015,4
1109415,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,116785.86000000002,Madrid,2015-12-04,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.95569783,4
1114910,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,159753.48,Barcelona,2015-12-28,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95554686,4
1123005,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,223441.92,Madrid,2016-02-27,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9555083,1
1016325,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,118183.41,Madrid,2015-05-17,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95507413,4
1016537,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,127183.5,Madrid,2015-05-18,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9548191,4
1000735,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,119225.63999999998,Zaragoza,2015-01-03,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9545753,3
1004685,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,133868.79,Barcelona,2015-02-09,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9545753,4
1071832,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,135676.65000000002,Madrid,2015-10-01,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.95445865,4
1115435,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Ancianos,202740.84,Madrid,2016-01-02,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.95390606,1
1171254,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,V,5,May,Adultos,256318.62,Madrid,2016-08-29,KFA,0,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.9537021,1
1131694,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,652916.8200000001,Madrid,2016-04-25,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95363635,4
1109214,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,164417.58000000002,Madrid,2015-12-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9531663,4
1125872,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,163294.11000000002,Madrid,2016-03-27,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9531663,1
1110743,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,146215.47,Madrid,2015-12-07,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.95316046,4
1005901,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,112818.99,Madrid,2015-02-22,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9531472,4
1020380,2019-05-28,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos jóvenes,142900.23,Madrid,2015-06-20,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.95310587,1
1084963,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos mayores,30799.62000000001,Valencia,2015-10-19,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95255446,0
1090831,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,134826.87,Madrid,2015-10-29,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.952454,1
1005305,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,152721.36000000002,Madrid,2015-02-16,KFA,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9523789,1
1079765,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,29265.93,Sevilla,2015-10-11,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9523526,0
1133808,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,100568.01,Santa Cruz de Tenerife,2016-05-13,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.95204085,3
1028460,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,287369.22000000003,Madrid,2015-07-23,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95202756,1
1121761,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,100557.3,Madrid,2016-02-14,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95187956,4
1050652,2019-05-28,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,149099.88,Valladolid,2015-08-10,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.95177007,3
1133002,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,129035.7,Valladolid,2016-05-06,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9513973,3
1132026,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,136047.51,Zaragoza,2016-04-29,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9513973,4
1017288,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,29777.82,Madrid,2015-05-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95119387,0
1134430,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,169959.18,Madrid,2016-05-20,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9510781,1
1132585,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,54557.28,Madrid,2016-04-30,KFC,1,01 - TOP,Más de 3 años,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9510734,0
1115122,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,106655.61,Granada,2015-12-31,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.95072854,3
1081676,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,22665.24,Alicante,2015-10-16,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9506706,0
1116658,2019-05-28,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos jóvenes,104991.27,Madrid,2016-01-08,KAT,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.9505759,3
1249153,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,H,5,May,Adultos,82878.0,Barcelona,2017-03-19,KFA,0,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.9505392,0
1128056,2019-05-28,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,H,5,May,Adultos,96131.13,Madrid,2016-04-16,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0.95046365,4
1022516,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,152986.59,Madrid,2015-07-09,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95003366,1
1017115,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,154106.16,Madrid,2015-05-23,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95003366,4
1014572,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos mayores,49329.9,Barcelona,2015-05-04,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.94998866,1
1111468,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,138802.08000000002,Madrid,2015-12-10,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9499595,1
1119011,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,119381.13,Madrid,2016-01-22,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.949945,3
1010034,2019-05-28,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,170567.55,Madrid,2015-03-27,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.9498357,1
1136620,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,111758.63999999998,Madrid,2016-06-06,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9497666,3
1005475,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,135574.95,Lugo,2015-02-17,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94970095,4
1003777,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,225013.44,Barcelona,2015-01-31,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9496259,1
1135178,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos mayores,79153.14,Madrid,2016-05-27,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94947726,1
1122464,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,52042.35000000001,Valencia,2016-02-21,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9493925,0
1020038,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,82057.5,Ourense,2015-06-18,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.949145,0
1123356,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,V,5,May,Adultos,147047.61000000002,Madrid,2016-03-04,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.94898266,4
1024043,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,103298.25,Madrid,2015-07-17,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9489142,4
1011135,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,145239.57,Pontevedra,2015-04-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9488504,4
1004651,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,140974.29,Zaragoza,2015-02-09,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9488504,4
1101258,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,125161.53,Madrid,2015-11-15,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9488064,3
1018321,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,120814.5,Madrid,2015-06-01,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9488064,3
1135935,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,126944.63999999998,Madrid,2016-05-31,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9488064,3
1011148,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,184527.72,Madrid,2015-04-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9486702,4
1001702,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,114339.6,Barcelona,2015-01-16,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9485845,4
1004965,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,115283.49,Valladolid,2015-02-13,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9485845,3
1011003,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,151515.75,Sevilla,2015-04-02,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9485473,4
1021865,2019-05-28,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,7,1,4,1,3,0,0,40,120,0,ES,V,5,May,Adultos jóvenes,99628.13999999998,Barcelona,2015-07-03,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.94854033,3
1055916,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,120217.32,Madrid,2015-09-05,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9483408,3
1122411,2019-05-28,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,118183.41,Madrid,2016-02-21,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.9482374,1
1008253,2019-05-28,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,150855.18,Madrid,2015-03-12,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0.94817185,4
1104802,2019-05-28,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,7,1,4,1,3,0,0,40,120,0,ES,H,5,May,Adultos,108249.33,Cantabria,2015-11-22,KAT,1,01 - TOP,Más de 3 años,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0.948149,3
1032175,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Ancianos,129354.63,Madrid,2015-07-26,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.947999,1
1075490,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,106012.44,Sevilla,2015-10-04,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9479807,3
1015280,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,86751.39,"Rioja, La",2015-05-09,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9479525,3
1012026,2019-05-28,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,7,1,4,1,3,0,0,40,120,0,ES,V,5,May,Adultos,119331.03,Segovia,2015-04-12,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.9478692,3
1014137,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,108145.5,"Baleares, Islas",2015-04-30,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.9475535,3
1121767,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos mayores,130740.99,Valencia,2016-02-14,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.94753844,1
1020415,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,95964.6,Madrid,2015-06-21,KFA,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9473865,4
1050091,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,132684.06,Madrid,2015-08-10,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94725305,1
1003895,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos mayores,58967.19,Madrid,2015-02-01,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94719595,1
1097271,2019-05-28,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,84265.11,Valladolid,2015-11-07,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.9471585,0
1001363,2019-05-28,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,6,1,3,1,3,0,0,30,120,0,ES,H,5,May,Adultos jóvenes,143611.53,Madrid,2015-01-12,KFA,1,01 - TOP,Más de 3 años,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.9468997,4
1004515,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,203419.5,Madrid,2015-02-08,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.94679695,4
1023397,2019-05-28,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,106604.19,Castellón,2015-07-13,KAT,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.94653106,3
1022449,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos,578875.5,Madrid,2015-07-06,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.9465065,4
1001105,2019-05-28,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,7,1,4,1,3,0,0,40,120,0,ES,V,5,May,Adultos jóvenes,66997.53,Cáceres,2015-01-09,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.94649595,0
1134368,2019-05-28,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,4,1,2,0,0,40,80,0,ES,V,5,May,Adultos,90346.44,Bizkaia,2016-05-17,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.9464868,3
1054144,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos,84237.15,Madrid,2015-08-27,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9463077,0
1119715,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,90346.44,Gipuzkoa,2016-01-28,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94625187,3
1125059,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos mayores,121077.45,Granada,2016-03-19,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.9461987,3
1054154,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,138939.66,Madrid,2015-08-27,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94613147,1
1089817,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,132350.94,Madrid,2015-10-26,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94613147,4
1020837,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,V,5,May,Adultos jóvenes,118535.58,Madrid,2015-06-25,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.94613147,4
88904,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,871801.6799999998,Madrid,2015-08-08,KFA,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.9460338,1
